iaktatilona	O
bienahoume	O
oua	O
aouladoue	O
aaichinae	O
fis	O
farança	B-LOC
aladie	O
damarate	O
eljazaire	O

شكون	O
قالك	O
دراجي	B-PERS
وصونيا	B-PERS
وزيطوط	B-PERS
يعاودو	O
يدخلو	O
لبلاد	O
ياو	O
صاي	O
مايزيدوش	O
يعفصو	O

اهدرلنا	O
بالدليل	O
ماناش	O
هايشة	O
هنا،	O
وهاذيك	O
صونية	B-PERS
عندها	O
الحق	O
خاطش	O
هاذوك	O
عام	O
كامل	O
مابانوش	O
ودوكا	O
زعمة	O
راحت	O
لفرانسا	B-PERS
مزيرة	O
تراميها	O
باش	O
تصور	O
الانتخابات،	O
ديجا	O
خطوكم	O
مالسياسة	O
خير	O
ما	O
تخسرو	O
ناس	O
الصفحة،	O

حنا	O
نديرو	O
وش	O
يخرج	O
على	O
لبلاد	O
مش	O
على	O
زيطوط	B-PERS
انتخب	O
وبسلميه	O

سيماهم	O
في	O
وجوههم	O
هايا	O
بيناتنا	O
هذا	O
يبان	O
وجه	O
وجه	O
خير!!!	O

Pourquoi	O
mentir	O
?!!	O
Montrez	O
nous	O
ce	O
passage	O
de	O
vidéo	O
d'où	O
il	O
incite	O
à	O
frapper	O
les	O
gens	O
qui	O
vont	O
voter	O
!	O
C'est	O
faux	O

vous	O
êtes	O
plus	O
dangereux	O
que	O
le	O
régime	O
criminel	O
algérien	O
finalement.	O

Radjel	O
3lik	O
hada	O

Cette	O
page	O
commence	O
a	O
raconter	O
de	O
la	O
merde...ou	O
est	O
donc	O
cette	O
video??	O

Glebtha	O
politique	O
wahna	O
wach	O
dakhelna	O
fik	O

Zitout	B-PERS
te	O
répond	O
en	O
ce	O
moment	O
ya	O
lehass	O

Achal	O
3tawlekk	O
goul	O
ma	O
thchmech	O

En	O
tt	O
cas	O
ulaç	O
l'vote	O

الانتخاب	O
شر	O
لابد	O
منه	O

هل	O
انتم	O
مؤكدون	O
من	O
المعلومة	O
؟؟؟؟	O

Hhhhh	O
kayen	O
des	O
gens	O
ykolou	O
que	O
mafehmouch	O
kich	O
7eta	O
kayen	O
nas	O
7abin	O
y	O
votiw	O
!	O
C	O
ça	O
le	O
problème	O
wa7ed	O
ma9alek	O
afhem	O
il	O
faut	O
juste	O
ta7tarem	O
les	O
idées	O
ta3	O
les	O
autres	O
malgre	O
matfhemch	O
kifah	O
ykhamemou	O

خاوتي	O
متنساوش	O

بصح	O
لاه	O
انا	O
هذا	O
منعرفوش	O
بصح	O
جامي	O
سمعت	O
بلي	O
دا	O
1000	O
مليار	O
دولار	O
والله	O
اعلم	O
شكون	O
الخاين	O
ومن	O
نحن	O
لنسمح	O

بتخوين	O
بعظنا	O
البعض	O
الله	O
يهدينا	O

الراعي	O
الرسمي	O
للفتنة	O
..	O

انا	O
ضد	O
الإنتخابات	O
..	O
بصح	O
جامي	O
تفرجت	O
على	O
هاذ	O
البنادم	O
..	O
هو	O
يترحرح	O
بالويسكي	O
في	O
لندن	B-LOC
ولا	O
منعرف	O
وين	O
راه	O
و	O
يجي	O
يقولي	O
اضرب	O
الناس	O
لي	O
تنتخب	O
؟؟	O
ايا	O
طبق	O
اياااا	O

تحيا	O
زيتوت	B-PERS
شيكور	O

أسلوب	O
انشائي	O
الغرض	O
منه	O
ال	O
bla	O
bla	O
يفتقر	O
الى	O
الادلة،	O
خليتو	O
لي	O
نهبو	O
البلاد	O
و	O
راكم	O
تهدرو	O
في	O
أصحاب	O
الآراء.	O

مكانش	O
واحد	O
يدعو	O
للسلمية	O
كيما	O
زيطوط	B-PERS
فيريفي	O
روحك	O
و	O
اخطيك	O
من	O
كوبي	O
كولي	O
و	O
عل	O
حساب	O
الحطة	O
الكونت	O
ccp	O
نفخوهلك	O
اليوم	O

C	O
est	O
un	O
homme.	O
DHARGAZ	O

لي	O
يطيحلك	O
عندو	O
كامل	O
الحق	O
لأنك	O
تشهد	O
علا	O
باطل	O
و	O
تزور	O
الحق	O

Ga3	O
k3ab	O
w	O
makach	O
hope	O
f	O
cha3b	O
hada	O

سيتعمق	O
الجرح	O
بين	O
الجزائريين	O
.	O

دوك	O
الحبس	O
فهمناه	O
و	O
الغرامة	O
فهمناها	O
و	O
هدي	O
نتاع	O
الترشح	O
المرأة	O
في	O
الحبس	O
ب	O
8	O
سنين	O
واش	O
من	O
ترشح	O
تنحرم	O
منو	O
و	O
هي	O
داخل	O
الحبس	O

8	O
سنوات	O
حبس	O
نافذة	O
و	O
متقدرش	O
تترشح	O
5	O
سنين	O
برك	O

أووووووو	O
وّوّه	O
على	O
الكيييف	O

سرقو	O
مئات	O
الملايير	O
والعقوبة	O
100	O
مليون	O
دج	O
؟؟!!	O
لك	O
الله	O
يا	O
جزائر	O

التماس	O
8	O
سنوات	O

يسما	O
تقدر	O
تترشح	O
و	O
هي	O
في	O
لحبس	O

المهم	O
عند	O
ربي	O
ماناش	O
سامحين	O
هاي	O
ليكم	O
الدنيا	O

و	O
التقاعد	O
تاعهم	O
هذو	O
وزراء	O
تع	O
عهدة	O
سابقا	O
الي	O
عندهم	O
قضايا	O
يبقاو	O
يتقاضوه	O
!!؟؟؟	O

والقرش	O
لي	O
يعض	O
الكابل؟	O

أولا	O
هاذا	O
ماشي	O
حكم	O
نهائي	O
و	O
ثانيا	O
مستحيل	O
وزراء	O
يختلس	O
و	O
يبدد	O
المال	O
العام	O
بدون	O
دخل	O
إطارات	O
و	O
مدراء	O
و	O
أمناء	O

...	O
وهاذو	O
بطبيعة	O
الحال	O
مزالهم	O
في	O
مناصبهم	O

نورمالمون	O
يلقوا	O
القبض	O
على	O
القرش	O
هذاك	O
لي	O
يتغذى	O
بالكابل	O
الرابط	O
بين	O
أوروبا	B-LOC
والقوة	O
الضاربة...	O
نحن	O
نريد	O
التدفق	O
وليس	O
السجن	O
لفرعون	B-PERS

حق	O
الترشح	O
خمس	O
سنين؟	O
و	O
الشعبي	O
فاي	O
وظيفة	O
يطلبو	O
شهادة	O
سوابق	O
نقية؟	O

الحرمان	O
من	O
الترشح	O
هد	O
عقوبة	O
جدبدة	O
وقيل	O
ماشاء	O
الله	O

لبارح	O
كي	O
شافها	O
بابا	O
..	O
قال	O
هذي	O
اذا	O
دات	O
دراهم	O
خسرتهم	O
عند	O
لحفافة	O
متهلية	O
فروحها	O
مش	O
كيما	O
لويزة	B-PERS
حنون	I-PERS

تبقى	O
مجرد	O
التماس	O
و	O
فالصح	O
تخرجوهم	O
براءة	O

ههههههههههه	O
حرمانها	O
من	O
حق	O
ترشح	O
مدة	O
خمس	O
سنوات	O
وقيل	O
وجهم	O
صحيح	O
لدرجة	O
يعاودوا	O
يترشحوا	O

ابراهيم	B-PERS
لعلامي	I-PERS
6	O
سنوات	O
سجن.	O

Zido	O
coupiwelha	O
la	O
connexion	O

تسما	O
تقدر	O
تترشح	O
فالحبس	O

يعجز	O
اللسان	O
عن	O
التعبير	O

أيا	O
نضحكو	O
ڨاع	O
بلاد	O
المعجزات	O

تسمى	O
مكاش	O
لي	O
يخرج	O
منها	O
نظيف	O

هي	O
راح	O
تتحبس	O
و	O
اتصالات	O
الجزائر	B-LOC
مازالت	O
من	O
أسوأ	O
الى	O
أسوأ	O
عجب	O
زعما	O
مايكونش	O
القرش	O

عندها	O
سوابق	O
كيفاه	O
حرمان	O
ترشح	O

قالك	O
محكومة	O
ب8	O
سنين	O
ومحرومة	O
ب	O
5	O
سنين	O

300	O
سنة	O
و	O
قليلة	O
فيهم	O
ياخي	O
حالة	O

والقرش	O
واش	O
حكمو	O
عليه	O

واش	O
حنينة	O
العدالة	O
في	O
دزاير	B-LOC
!!!	O

حق	O
الترشح	O
!!!!!	O
شوف	O
اسيدي	O

التماس	O
8	O
سنوات	O
زعما	O
هيا	O
دات	O
غير	O
100	O

من	O
المفروض	O
....ترك	O
المجال	O
لشركات	O
الإتصالات	O
العالمية	O
للإستثمار	O
هكذا	O
تكون	O
منافسة	O
في	O
تقديم	O
الخدمات	O
....	O

الشح	O
فيكم	O
الى	O
يوم	O
الدين	O

100	O
مليون	O
دج	O
ولا	O
ينتيم	O

علاه	O
ناوية	O
تترشح	O

فساد	O
في	O
فساد	O
ظهرت	O
الجزائر	B-LOC

معمرة	O
بالمفسدين	O
..يا	O
حليل	O

حق	O
الترشح	O
؟؟؟	O
il	O
faut	O
oser	O

إلتماسات	O
برك	O

8سنوات	O
تولي	O
8اشهر	O
100مليون	O
دينار	O
جزائري	O

مزال	O
عندهم	O
حق	O
الترشح	O
والله	O
لا	O
ضحكو	O

الترشح	O
تع	O
واش،	O

بن	B-PERS
غبريط	I-PERS
وكتاه!	O

معليش	O
رانا	O
نصدرو	O
فلانترنيت	O
للخارج	O
الله	O
يخرج	O
قلبك	O

إيمان	B-PERS
وشبيها؟	O
واش	O
دارت	O
!!	O

عن	O
أي	O
قضية	O
؟؟	O
Huawei	B-ORG
!!	O

داو	O
الملاير	O
باش	O
يغرمو	O
100	O
مليون	O

كون	O
كوباولها	O
كونيكسيون	O
ثاني	O
مدى	O
الحياة	O

هاذ	O
الشيء	O
كامل	O
التماس	O
التماس	O

هذا	O
ماكان؟؟؟؟؟؟	O

مسرحيات	O
قبل	O
الانتخابات	O

ils	O
sont	O
serieux	O
???	O
neskot	O
khir	O
!!!!!	O
li	O
yehder	O
hadra	O
sur	O
les	O
reseaux	O
yahakmo	O
3lih	O
b	O
8	O
ans	O
!!!	O
alors	O
que	O
ces	O
voleurs	O
yeltamssou	O
8	O
ans	O
!	O
donc	O
la	O
peine	O
finale	O
sera	O
moins	O

نورمالمو	O
حرمان	O
مدى	O
الحياة	O

Prk	O
chaderou	O

يدخلو	O
للحبس	O
و	O
مبعد	O
يترشحو	O
نورمال	O
؟	O
المناصب	O
هادوك	O
مايطلبوش	O
فيهم	O
شهادة	O
السوابق	O
العدلية	O
!	O

هذا	O
مجرد	O
التماس..	O
الصح	O
في	O
الحكم	O
النهائي	O

الغاشي	O
سرق	O
و	O
نهب	O
صح	O
ان	O
يتحاكمو	O
و	O
مظلومين	O
اخرين	O
راحو	O
في	O
الرجلين	O
ربي	O
يبين	O
حق	O
كل	O
مظلوم	O

الترشح	O
الى	O
ماذا	O

بركاونا	O
من	O
الهف	O
،	O
هذا	O
ليس	O
حكم	O
المحكمة	O
بل	O
التماس	O
يعني	O
اقتراح	O
والحكم	O
يكون	O
اقل	O
بكثييير	O

غير	O
كون	O
ترشحوووني	O
وزيرة	O
نسرق	O
كاملة	O
دولة	O
ونقسم	O
معاكم	O
ونخرج	O
بكفالة	O

كاين	O
خلل	O
فالقضاء	O

مسرحية	O
يعني	O
هدى	O
فرعون	B-PERS
يحكمولها	O
5	O
سنوات	O
التهم	O
؟	O

ياو	O
السعيد	B-PERS
وجماعتو	O
خرجوا	O
براءة	O
هادو	O
حبيتو	O
مايخرجوش	O
براءة	O
ماتامنوش	O
بالغولة	O
اياها	O
الشعب	O
العظيم	O
هههههه	O

نحو	O
إلتماس	O
برك	O
تولو	O
ملاح	O

مسكينة	O
كون	O
دخلوني	O
معاها	O
نونسها	O
نشبعها	O
مارطو	O
عندي	O
واحد	O
طويل	O
و	O
خشين	O

بلاد	O
كامل	O
فاسدة	O

مافهمتش	O
انا	O
هاد	O
الدولة	O
كي	O
تتمشا	O
كيفه	O

عندها	O
قضية	O
اختلاس	O
املاك	O
الدولة	O
و	O
مازال	O
عندها	O
الحق	O
تترشح	O
كيفه	O
تترشح	O
باش	O
تعاود	O
تخون	O
تاني	O
ولا	O
كيفه	O

يارب	O
نقص	O
من	O
تا	O
اويحيى	B-PERS
و	O
زيدهم	O
ل	O
هدى	B-PERS
فرعون	I-PERS

والقرش	O
لي	O
يعض	O
الكابل	O
لاه	O
محكمتوهش	O

مسرحية	O
قبل	O
الانتخابات	O

تحت	O
شعار	O
إنتاخبو	O
برك	O
راه	O
قرب	O
كي	O
......	O
عادة	O

هذا	O
هو	O
التنمييخ	O
بعينه	O
حجم	O
الفساد	O
خلال	O
وزارتها	O
تقريبا	O
500	O
مليون	O
دولار	O
التماس	O
عشر	O
سنوات	O
والحكم	O
راح	O
يكون	O
خمس	O
نوات	O
و	O
إبراهيم	B-PERS
لعلامي	I-PERS
مجرد	O
خياط	O
يحكموا	O
عليه.	O
7	O
سنوات	O

زيدلها	O
6	O
سنوات	O
حبس	O
نافذ	O
لبراهيم	B-PERS
العلامي	I-PERS

زعما	O
صح؟	O

الزوالي	O
مع	O
يدخل	O
المحكمة	O
يعطوه	O
عشرة	O
تبا	O
لقوانين	O
لي	O
دارتها	O
العصابة	O
ومزالو	O
يحكمو	O
بيها	O
لليوم	O
؟	O

8	O
سنين	O
قليلة	O
في	O
حق	O
وزير	O
الاتصال	O
فليكسيت	O
120	O
شدتلي	O
يومين	O
وراحت	O

وكأس	O
عصير	O

راني	O
نستشفا	O

عدالة	O
التليفون	O
مستحيل	O
دخل	O
المسؤول	O
لسيلون..	O

قليلة	O
جدا	O

و	O
مسكين	O
لي	O
مخلصش	O
نفقة	O
تع	O
شهرين	O
يحكمو	O
عليه	O
ثلاثة	O

ياودي	O
كل	O
شهر	O
اعطونا	O
50	O
جيغا	O
لمدة	O
8	O
سنين	O
و	O
سماح	O
بيناتنا	O

Pourquoi	O
sidhoum	O
said	B-PERS
n'a	O
pas	O
été	O
jugé	O
dans	O
la	O
faire	O
Khalifa	B-PERS

qui	O
est	O
impliqué	O
dans	O
le	O
dossier	O
Khalifa	B-PERS
qui	O
empêche	O
l'ouverture	O
du	O
dossier	O
Khalifa	B-PERS

Houda	B-PERS
8	O
ans	O
pour	O
plus	O
de	O
1000	O
milliard	O
détournée	O
à	O
mon	O
avis	O
tout	O
le	O
monde	O
va	O
accepter	O
8	O
ans	O
pour	O
1000	O
miliard	O

واش	O
دخلني	O
فيها	O
انا	O

Prochaine	O
blague	O
svp	O

تصدر	O
الأنترنت	O
لإفريقيا	B-LOC
يااااه	O

تسما	O
يقدرو	O
يترشحو	O
و	O
عندهم	O
سوابق	O
إجرامية	O
؟	O

بلادكم	O
صح	O
مقودة	O

البطاطا	O
إعدام	O
ولا	O
30	O
سنة	O
!!!!!!	O

كيفاه	O
محرومة	O
من	O
الترشح	O
كي	O
تولي	O
مسبوقة	O
قضائيا	O
بالفساد	O
هبلتونا	O
ههههه	O

ربي	O
بلانا	O
بهاذ	O
القوم	O
الفاسد	O
نحرق	O
حي	O

مازال	O
يكسروا	O
الشرع	O
و	O
وقتها	O
الشعب	O
ما	O
بقاش	O
يتبع	O
القضية	O
و	O
فما	O
القاضي	O
يدي	O
حقوا	O
و	O
ينقصلها	O
مدة	O
العقوبة	O
الى	O
3	O
سنوات،	O
من	O
بعد	O
هي	O
تفوت	O
نصف	O
العقوبة	O
و	O
تشوف	O
قاضي	O
تطبيق	O
العقوبات	O
و	O
يعطيلها	O
الحرية	O
النصفية	O
يعني	O
تولي	O
تبات	O
في	O
الحبس	O
برك	O
و	O
في	O
نهار	O
راهي	O
في	O
القصر	O
تاعها...	O

بشعار	O
طيحلي	O
ولا	O
نطيحلك	O

هادي	O
كيما	O
المقولة	O
الشهيرة	O
تاع	O
الام	O
الجزائرية	O
بكري	O
كي	O
نديرو	O
كاش	O
كارثة	O

زوروا	O
الجزائر	O
قبل	O
أن	O
تزوركم	O

قصة	O
مكان	O

وين	O
تجي	O
وين	O

جيني	O
يابلاء	O
ول	O
نجيك	O

ترجمة	O
لو	O
سمحت	O
ههه	O

That's	O
the	O
Ottoman	O
empire!	O

وين	O
تجي	O
وين	O
تجي	O
بصوت	O
قشيحة	O

Before	O
All	O
Algeria	O
TEHRAG	O
to	O
you	O

جيونا	O
خير	O
ما	O
نجوكم	O
حراقة	O
قصدك	O

تجي	O
و	O
لا	O
نجي	O
نعم	O
إنه	O
الجزائري	O

مفهمتش	O
كيفاه	O
دزاير	B-LOC
تجي	O
ليه	O
؟	O

السياحة	O
في	O
هذا	O
الزمن	O
..مجون	O
و	O
عصيان	O
في	O
القديم	O
كانت	O
للاستكشاف	O
و	O
التثقيف	O

Visit	O
France	B-LOC
before	O
France	B-LOC
visits	O
you	O

أجيني	O
ولا	O
نجيك	O

en	O
attendant	O
yeft7ou	O
les	O
frontières	O
haahhahahahahhahahha	O

صح	O
باغي	O
نسقسيكم	O
تروح	O
لمختلف	O
الولايات	O
متلقاش	O
فنادق	O
سعر	O
في	O
متناول	O
الجميع	O
وين	O
تبات	O
فالزنقا؟	O

تجي	O
ولا	O
نجيك	O

شعب	O
داهش	O
نهار	O
كامل	O
هوما	O
يشوفو	O
في	O
بعضاهم	O
كيفاه	O
راح	O
يجوك	O
السياح	O

تجي	O
ولا	O
نجي	O
هاهاهاهاها	O

زيارة	O
مع	O
شرط	O

حراقة	O
قصدك	O
باسكو	O
ماتكذبش	O
على	O
روحك	O
رانا	O
قوة	O
ضارطة	O

Algeria	B-LOC
is	O
a	O
beautiful	O
country	O
its	O
just	O

needs	O
new	O
clean	O
population	O

ماعجبتنيش	O

والصهاي/نة	O
العرب	O
علاه	O
متقلقين	O

من	O
المنشور	O

N'importe	O
quoi	O

Ce	O
n'est	O
pas	O
de	O
la	O
pub	O
hadi...	O
C'est	O
un	O
message	O
discret	O
hhhhhhhhh	O

هادي	O
تخوفهم	O
ماتغامرش	O
بينا	O

بالأحرى	O
حطو	O
تصاور	O
نتاع	O
سفن	O
الحراقة	O
ههههه	O
أرواحو	O
نديوكم	O
بالحلال	O
و	O
الا	O
الغزو	O
البحري	O
ههههه	O

القوة	O
الاقليمية	O

Brilliant	O
and	O
accurate	O
!	O

لالا	O
واه	O

زورو	O
الجزائر	B-LOC
زي	O
ماكانت	O
تزوركم	O

خليها	O
هي	O
تزورنا	O
احسن	O

بنكهة	O
سياسية	O

تجي	O
ولا	O
نجي	O

ما	O
المقصود	O

ياك	O
عندنا	O
قوة	O
ضاربة	O
خلونا	O
نحتلو	O
كاش	O
بلاد	O
وخلاص	O

We're	O
reaching	O
levels	O
of	O
cringe	O
that	O
shouldn't	O
even	O
be	O
legal	O

الترجمة:	O
يا	O
تجيو	O
سياحة	O
بالتي	O
هي	O
أحسن	O
يا	O
نجيبوكم	O
بالتي	O
هي	O
أخشن	O
..	O

اجيني	O
يا	O
بلا	O
ولا	O
نجيك	O

كمية	O
لكعب	O
فلي	O
كمنتار	O
تثير	O
الاشمئزاز	O

تجي	O
ولا	O
نجي	O

Be	O
careful	O

Je	O
préfère	O
algeria	B-LOC
visits	O
u	O

te3	O
bessif	O

HAraga	O

I	O
didn’t	O
get	O
it	O

السياحه	O
بتهديد	O
السلاح	O

قصدك	O
لحراڨة	O

قصدهم	O
كي	O
تزور	O
الجزائر	B-LOC
وتعجبك	O
تروح	O
تجيب	O
الجيش	O
وتجي	O
تحتلها	O
من	O
كثرة	O
اعجابك	O
بها	O

ayaa	O
wella	O
roo7	O

الأدمن	O
ثاني	O
أفضل	O
مسخن	O
فرفارة	O
بعد	O
تبون	B-PERS

صورة	O
الأسطول	O
الجزائري	O
ماتعجبش	O
الفئة	O
التي	O
تنحدر	O
من	O
سلالة	O
من	O
كان	O
سببا	O
أو	O
بمعنى	O
آخر	O
متواطئا	O
في	O
إنهزام	O
وإندثار	O
هذا	O
الأسطول	O
الأسطوري،	O
وهم	O
كذلك	O
من	O
سلالة	O
من	O
أجهض	O
مقاومة	O
الزعاطشة،	O
لأن	O
أمهم	O
فرنسا	B-LOC
كانت	O
تحارب	O
الجزائريين	O
الأقحاح	O
بهم،	O
كانوا	O
منذ	O
القدم	O
خونة	O
للدار	O
ومازالوا	O
ليومنا	O
هذا.	O

هذه	O
إهانة	O
للجزايري،	O
حتى	O
واحد	O
ولا	O
يحشم	O
يقول	O
انا	O
جزائري	O
..	O

راهم	O
الحراڨة	O
قايمين	O
بالواجب	O
راهم	O
هوما	O
يروحو	O

زورو	O
الجزائر	B-LOC
زى	O
ما	O
زمان	O
الجزائر	B-LOC
زارتكم	O

قرصاني	O
غنّم	O

؟؟؟Visit	O
وين	O
algeria	B-LOC
راهم	O
المرافق	O
الخاصة	O
بالسياح	O
؟؟	O

c'est	O
le	O
moment	O
lwahed	O
yekhrejha	O
taytay	O
hhhh	O

Les	O
Algériens	O

fiers	O
des	O
pirates	O
Turque	B-LOC
mais	O
jamais	O
de	O
leurs	O
origines	O
prrrrr	O

الجزائر	B-LOC
بلد	O
القراصنة	O

وين	O
تجي	O
؟	O
وين	O
تجي	O
؟؟	O
راهي	O

DJ	O
RAFIK	B-PERS

Bsah	O
hedoo	O
mechi	O
algériens	O
algériens	O
zeydin	O
w	O
kabrin	O
f	O
Istanbul	B-LOC
mknch	O
gaa	O
menha	O

Arwah	O
liya	O
bla	O
wla	O
njik	O

احلام	O
اليقظة	O
من	O
شعب	O

لا	O
نقعدو	O
مستورين	O
خير	O
ما	O
نسحقوش	O
السياحة	O

شاب	O
جزائري	O
لا	O
يتجاوز	O
عمره	O
21	O
سنة	O
يكتب	O
عن	O
كل	O
ما	O
يثير	O
فيك	O
من	O
إيجابية	O
و	O
تحفيز	O
،	O
يكتب	O
عن	O
الأمل	O
،	O
الثقة	O
بالله	O
،	O
القوة	O
،	O
جبر	O
الخواطر	O
....	O
،	O
يكتب	O
باحترام	O
و	O
ابداع	O
بعيدا	O
عن	O
التفاهة	O
المنتشرة	O
في	O
هذا	O
الفضاء	O
،	O

واه	O
قالك	O
واحد	O
من	O
النيجر	B-LOC
سرق	O
الكاميرا	O
بغاو	O
يخلو	O
الخسارة	O
في	O
الستر	O

نديرلكم	O
لايف؟	O

تحسب	O
روحك	O
تتفرج	O
ف	O
يلاشوت	O

ولا	O
اداعة	B-ORG
النيجر	I-ORG
الجهوية	I-ORG
يا	O
الرب	O
العالي	O
....	O

Nrmlm	O
yhabso	O
la3b	O
hata	O
tweli	O

راهم	O
مركاو	O
2	O

قطعولنا	O
الصوت	O
خلولنا	O
الصورة	O

لوكان	O
قطعو	O
الصوت	O
و	O
خلاو	O
الصورة	O
خير	O

كاش	O
واحد	O
فالملعب	O
يديرنا	O
لايف	O
جماعة	O
بالاكوا	O
على	O
المنتخب	O
تاعنا	O

لوكان	O
قطعو	O
الصوت	O
وخلاو	O
الصورة	O

شوفولنا	O
مبولحي	B-PERS
يديرلنا	O
لايف	O
من	O
الصطاد	O

نيجر	B-LOC
يهديك	O
ربي	O
رجعينا	O
البث	O
،باينة	O
كاشما	O
راكم	O
ديروا	O
خفوا	O
ربي	O
طلقونا	O

يا	O
مرا	O
حبسي	O
ما	O
تشطحي	O
واش	O
بيها	O
هدي	O

من	O
لعن	O
إفريقيا	B-LOC
؟!	O

طفاو	O
الكاميرة	O
باينة	O
راهم	O
يضربو	O
ففريقنا	O

مركينا	O
عليهم	O
نحاولنا	O
لماتش	O

هذي	O
هي	O
la	O
contre	O
خطة	O

واش	O
حبيت	O
عندهم	O
كيما	O
حنا	O
حافلة	O
رقمية	O

لكان	O
غير	O
ما	O
يهدرش	O
الصحافي	O
تاع	O
نهار	B-ORG
و	O
يحصلها	O
في	O
المروك	B-LOC

افريقيا	B-LOC
اللعينة	O

سجلو	O
2	O

قالك	O
حتى	O
يعدلو	O
نتيجة	O
باش	O
يردو	O
الماتش	O

الهدف	O
الثاني	O

صبر	O
و	O
مزال	O
مولتش	O

قعدنا	O
قفة	O
بلا	O
يدين	O


نشوفو	O
كوسي	O

مكانش	O
قناه	O
نيجيرية	O
تبث	O
حدث	O

راهم	O
2	O
0	O

نورمالمو	O
يقطعو	O
الصوت	O
ويخلو	O
الصورة	O

هذا	O
امر	O
دبر	O
بليل،	O
الله	O
يستر	O

ما	O
عندهمش	O
الحافلة	O
المتنقلة	O
full	O
3gp	O

كون	O
قطعو	O
صوت	O
المعلق	O
يقلق	O
وخلاو	O
الصورة	O

كاش	O
قناة	O
وحداخرى	O

شوف	O
مع	O
بلماضى	B-PERS
يديرلنا	O
لايف	O

قارة	O
مرحاض	O

عللااااااش	O
علاااش	O

انقطاع	O
الصورة	O

إفريقيا	B-LOC
اللعينة	O
بصح	O
هكدا	O
نرتحو	O
شوية	O

من	O
المعلق	O
التاعنا	O
راه	O
عيا	O

ااااازفان	O
دير	O
لايف	O
اصاحبي	O

الله	O
غالباافريقيا	O

توقع	O
كل	O
شيء	O

حرام	O
عليهم	O
غارو	O
منا	O

عاية	O
و	O
عارضلها	O
سلوقي	O

تولي	O
l'image	O
تلقا	O
النتيجة	O
3~1	O
لنيجر	B-ORG
إفريقيا	B-LOC
مقودة	O

المصدر	O

و	O
حنا	O
محصلينها	O
غير	O
في	O
دزاير	B-LOC
مسكينة	O

بن	B-PERS
ناصر	I-PERS
هدف	O
ثالث	O

زادو	O
الثاني	O

سليماني	B-PERS
الثاني	O

سير	O
كاش	O
سحور	O
ههههه	O

lmrarkaa	O
darouha	O

سليماني	B-PERS
يضيف	O
الثاني	O

افريقيا	B-LOC
الكحلة	O

Lfayda	O
2/0	O

الهدف	O
الثاني	O
المنتخب	B-ORG
الوطني	I-ORG
(	O
اسلام	B-PERS
سليماني)	I-PERS

l'Afrique	B-LOC
ta3	O
che3ar	O
match	O
matchofoch	O
bien	O

ضربوهم	O

او	O
راح	O
او	O
جا	O

عطال	B-PERS
يقطع	O
كرة	O
بعملية	O
تزحلق	O
رائعة	O

راحين	O
يقتلو	O
ليجوار	O
و	O
نحاو	O
الايف	O
باه	O
مانشوفوش	O

2	O
ème	O
but	O

Goooooool	O

وسيلة	B-PERS
اذا	O
كنتي	O
تسمعي	O
فينا	O
قولي	O
ألووووو	O

الحجرة	O
ما	O
تذوب	O
و	O
افريقيا	B-LOC
ما	O
توب	O

2	O
à	O
0	O
à	O
la	O
instant	O
je	O
pense	O

l'Afrique	B-LOC
tae	O
chkoupii	O

أفريقيا	B-LOC
يا	O
قسامكم	O
كامل	O
كيف	O
كيف	O

راهم	O
مركاو	O
الهدف	O
الثاني	O

النيجر	B-ORG
زعفو	O
نحاو	O
لابريز	O

واش	O
ضحكت	O

إفريقيا	B-LOC
اللعينة	O

افريقيا	B-LOC
غير	O
تاع	O
احتلال	O
اخطي	O
الدول	O
العربية	O
فقط	O

تكونش	O
مؤامرة	O
زعما	O
كيما	O
الصطاد	O

الحجر	O
مايذوب	O
وإفريقيا	B-LOC
ماتوب	O

الجزائر:	B-LOC
افتحي	O
لاكام	O

وانا	O
قريب	O
كسرت	O
التيليفون	O
عندبالي	O
الكونيكسيون	O
ماكاش	O

ديرولنا	O
لايف	O

كاش	O
نيجيري	O
معان	O
يطمنا	O
على	O
نتيجة	O

مركينا	O
عليهم	O
نحاولنا	O
لماتش	O

كون	O
غير	O
قطعو	O
صوت	O
وخلاو	O
الصورة	O

لوكان	O
قطعو	O
الصوت	O
وخلاو	O
الصورة	O

ملعونة	O
تاع	O
صح	O

هههه	O
كاش	O
نيجيري	O
تقلق	O
من	O
الاهداف	O
شد	O
السلوكا	O
قعطعهم	O
قاع	O
وناض	O

اعطونا	O
رابط	O
البث	O
المباشر	O
للمبارات	O

2eme	O
but	O
slimani	B-PERS

يضحكو	O
على	O
النيجر	B-LOC
زعما	O
هوما	O
البث	O
تاعهم	O
بدقة	O
4k	O

انقطع	O
البث	O
وقعدنا	O
نشوفو	O
في	O
كمارت	O
وسيلة	B-PERS
لازين	O
